,Position,Track Name,Artist,Streams,Week,Month,Year
47,48,Lose You To Love Me,Selena Gomez,382267,3,January,2020
48,49,Tillfälligheter,Veronica Maggio,371378,3,January,2020
49,50,If the World Was Ending - feat. Julia Michaels,JP Saxe,371226,3,January,2020
50,51,Adore You,Harry Styles,362147,3,January,2020
51,52,TOP CLASS,Dree Low,343618,3,January,2020
52,53,Apoteket,Greekazo,339525,3,January,2020
53,54,Bra för dig,estraden,336952,3,January,2020
54,55,RÄKNA MINA DAGAR,1.Cuz,325015,3,January,2020
55,56,Alla våra smeknamn,Molly Sandén,323396,3,January,2020
56,57,Señorita,Shawn Mendes,323273,3,January,2020
